Edad,País / Procedencia,Idioma,Presupuesto,Días de viaje,Tipo de viaje,Problemas respiratorios,Movilidad reducida,Alergias,Comida,Naturaleza,Historia,Fotografía,Altura máxima tolerada,Recomendación médica,Destino
34,Estados Unidos,Inglés,Alto,7,Fotografía,No,No,Sí,Sí,No,Sí,Sí,3500,Aclimatación ligera,Mercado de San Pedro
22,Argentina,Español,Económico,3,Mochilero,No,No,No,Sí,No,No,Sí,3300,Consumir líquidos,Mercado de San Pedro
41,Canadá,Inglés,Alto,8,Cultural,No,No,No,Sí,No,Sí,Sí,3500,Descanso previo,Mercado de San Pedro
29,Brasil,Portugués,Medio,5,Gastronómico,No,No,Sí,Sí,No,No,Sí,3400,Hidratación constante,Mercado de San Pedro
37,Alemania,Alemán,Alto,9,Fotografía,No,No,No,Sí,No,Sí,Sí,3500,Usar protector solar,Mercado de San Pedro
24,Chile,Español,Económico,4,Cultural,No,No,No,Sí,No,Sí,No,3300,Consumir mate de coca,Mercado de San Pedro
33,Francia,Francés,Alto,7,Fotografía,No,No,Sí,Sí,No,Sí,Sí,3450,Aclimatación previa,Mercado de San Pedro
28,México,Español,Medio,5,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Descanso moderado,Mercado de San Pedro
45,Reino Unido,Inglés,Alto,10,Fotografía,No,No,Sí,Sí,No,Sí,Sí,3500,Aclimatación recomendada,Mercado de San Pedro
21,Colombia,Español,Económico,3,Mochilero,No,No,No,Sí,No,No,Sí,3300,Hidratación básica,Mercado de San Pedro
39,Japón,Japonés,Alto,8,Fotografía,No,No,Sí,Sí,No,Sí,Sí,3500,Llevar snacks energéticos,Mercado de San Pedro
30,España,Español,Medio,6,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Hidratación constante,Mercado de San Pedro
36,China,Chino,Alto,9,Fotografía,No,No,No,Sí,No,Sí,Sí,3500,Aclimatación previa,Mercado de San Pedro
25,Perú,Español,Económico,4,Gastronómico,No,No,No,Sí,No,No,Sí,3300,Consumir agua,Mercado de San Pedro
42,Italia,Italiano,Alto,8,Cultural,No,No,Sí,Sí,No,Sí,Sí,3450,Descansar antes del tour,Mercado de San Pedro
31,Corea del Sur,Coreano,Alto,7,Fotografía,No,No,No,Sí,No,Sí,Sí,3450,Hidratación continua,Mercado de San Pedro
23,Bolivia,Español,Económico,3,Mochilero,No,No,No,Sí,No,No,Sí,3300,Descansar correctamente,Mercado de San Pedro
46,Suiza,Alemán,Alto,10,Cultural,No,No,Sí,Sí,No,Sí,Sí,3500,Preparación ligera,Mercado de San Pedro
27,Ecuador,Español,Medio,5,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Evitar comidas pesadas,Mercado de San Pedro
35,Países Bajos,Inglés,Alto,8,Fotografía,No,No,No,Sí,No,Sí,Sí,3500,Hidratación y descanso,Mercado de San Pedro
24,Venezuela,Español,Económico,4,Aventura,No,No,Sí,Sí,No,No,Sí,3300,Consumir líquidos,Mercado de San Pedro
47,Noruega,Inglés,Alto,10,Fotografía,No,No,No,Sí,No,Sí,Sí,3500,Aclimatación obligatoria,Mercado de San Pedro
28,Portugal,Portugués,Medio,5,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Evitar alcohol,Mercado de San Pedro
32,Israel,Hebreo,Alto,8,Fotografía,No,No,Sí,Sí,No,Sí,Sí,3450,Descanso previo,Mercado de San Pedro
26,Uruguay,Español,Económico,3,Mochilero,No,No,No,Sí,No,No,Sí,3300,Hidratación básica,Mercado de San Pedro
40,Irlanda,Inglés,Alto,9,Cultural,No,No,No,Sí,No,Sí,Sí,3500,Consumir agua frecuentemente,Mercado de San Pedro
29,Sudáfrica,Inglés,Medio,6,Fotografía,No,No,No,Sí,No,Sí,Sí,3450,Usar bloqueador solar,Mercado de San Pedro
34,Filipinas,Inglés,Medio,5,Cultural,No,No,Sí,Sí,No,Sí,Sí,3400,Medicamentos básicos,Mercado de San Pedro
31,Marruecos,Árabe,Económico,4,Gastronómico,No,No,No,Sí,No,No,Sí,3300,Descanso moderado,Mercado de San Pedro
43,Suecia,Inglés,Alto,11,Fotografía,No,No,No,Sí,No,Sí,Sí,3500,Aclimatación y descanso,Mercado de San Pedro
27,Indonesia,Indonesio,Medio,6,Cultural,No,No,Sí,Sí,No,Sí,Sí,3450,Hidratación permanente,Mercado de San Pedro
38,Dinamarca,Inglés,Alto,9,Fotografía,No,No,No,Sí,No,Sí,Sí,3500,Preparación ligera,Mercado de San Pedro
22,Paraguay,Español,Económico,3,Cultural,No,No,No,Sí,No,No,Sí,3300,Consumir agua,Mercado de San Pedro
45,Austria,Alemán,Alto,10,Fotografía,Sí,No,Sí,Sí,No,Sí,Sí,3450,Consulta médica,Mercado de San Pedro
30,Costa Rica,Español,Medio,6,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Hidratación adecuada,Mercado de San Pedro
25,Nueva Zelanda,Inglés,Alto,8,Fotografía,No,No,No,Sí,No,Sí,Sí,3500,Ropa cómoda,Mercado de San Pedro
37,Rusia,Ruso,Alto,9,Cultural,No,No,Sí,Sí,No,Sí,Sí,3500,Aclimatación previa,Mercado de San Pedro
28,Perú,Español,Medio,5,Gastronómico,No,No,No,Sí,No,No,Sí,3350,Consumir mate de coca,Mercado de San Pedro
36,Finlandia,Inglés,Alto,8,Fotografía,No,No,Sí,Sí,No,Sí,Sí,3450,Hidratación continua,Mercado de San Pedro
23,Perú,Español,Económico,3,Mochilero,No,No,No,Sí,No,No,Sí,3300,Descanso adecuado,Mercado de San Pedro
48,Hungría,Húngaro,Alto,11,Cultural,Sí,No,No,Sí,No,Sí,Sí,3450,Control médico,Mercado de San Pedro
31,Tailandia,Tailandés,Medio,6,Fotografía,No,No,Sí,Sí,No,Sí,Sí,3450,Hidratación y descanso,Mercado de San Pedro
35,Estados Unidos,Inglés,Alto,10,Cultural,No,No,No,Sí,No,Sí,Sí,3500,Preparación ligera,Mercado de San Pedro
24,Perú,Español,Económico,4,Gastronómico,No,No,No,Sí,No,No,Sí,3300,Consumir líquidos,Mercado de San Pedro
41,Canadá,Inglés,Alto,9,Fotografía,No,No,Sí,Sí,No,Sí,Sí,3500,Aclimatación previa,Mercado de San Pedro
27,España,Español,Medio,5,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Hidratación constante,Mercado de San Pedro
42,Brasil,Portugués,Alto,8,Fotografía,No,No,No,Sí,No,Sí,Sí,3500,Ropa adecuada,Mercado de San Pedro
29,Turquía,Turco,Medio,6,Cultural,No,No,Sí,Sí,No,Sí,Sí,3450,Llevar medicamentos,Mercado de San Pedro
38,India,Inglés,Alto,9,Fotografía,No,No,No,Sí,No,Sí,Sí,3500,Usar ropa ligera,Mercado de San Pedro
22,Bolivia,Español,Económico,3,Mochilero,No,No,No,Sí,No,No,Sí,3300,Hidratación adecuada,Mercado de San Pedro
44,Bélgica,Francés,Alto,8,Cultural,No,No,No,Sí,No,Sí,Sí,3450,Control médico,Mercado de San Pedro
27,Perú,Español,Medio,4,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Hidratación adecuada,Catedral del Cusco
34,Argentina,Español,Alto,6,Fotografía,No,No,No,Sí,No,Sí,Sí,3400,Usar bloqueador,Catedral del Cusco
22,Chile,Español,Económico,3,Mochilero,No,No,No,Sí,No,Sí,Sí,3300,Consumir líquidos,Catedral del Cusco
46,Estados Unidos,Inglés,Alto,8,Cultural,Sí,No,No,Sí,No,Sí,Sí,3300,Descanso previo,Catedral del Cusco
29,Brasil,Portugués,Medio,5,Gastronómico,No,No,No,Sí,No,Sí,Sí,3400,Hidratación constante,Catedral del Cusco
38,Canadá,Inglés,Alto,7,Fotografía,No,No,No,Sí,No,Sí,Sí,3400,Usar protector solar,Catedral del Cusco
25,México,Español,Medio,4,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Evitar alcohol,Catedral del Cusco
33,Francia,Francés,Alto,6,Relajación,No,No,Sí,Sí,No,Sí,Sí,3300,Hidratación adecuada,Catedral del Cusco
21,Colombia,Español,Económico,3,Mochilero,No,No,No,Sí,No,Sí,Sí,3300,Consumir mate de coca,Catedral del Cusco
49,Japón,Japonés,Alto,9,Relajación,Sí,Sí,No,Sí,No,Sí,Sí,3200,Consulta médica,Catedral del Cusco
24,Bolivia,Español,Medio,4,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Hidratación adecuada,Catedral del Cusco
40,Italia,Italiano,Alto,7,Fotografía,No,No,No,Sí,No,Sí,Sí,3400,Usar bloqueador,Catedral del Cusco
35,Alemania,Alemán,Alto,6,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Hidratación constante,Catedral del Cusco
20,Perú,Español,Económico,2,Mochilero,No,No,No,Sí,No,Sí,Sí,3300,Consumir líquidos,Catedral del Cusco
44,Reino Unido,Inglés,Alto,8,Fotografía,No,No,No,Sí,No,Sí,Sí,3400,Descanso previo,Catedral del Cusco
28,Uruguay,Español,Medio,5,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Evitar alcohol,Catedral del Cusco
37,Australia,Inglés,Alto,7,Relajación,No,No,No,Sí,No,Sí,Sí,3300,Hidratación adecuada,Catedral del Cusco
23,Ecuador,Español,Económico,3,Mochilero,No,No,No,Sí,No,Sí,Sí,3300,Consumir líquidos,Catedral del Cusco
45,Corea del Sur,Coreano,Alto,9,Fotografía,No,No,No,Sí,No,Sí,Sí,3400,Usar protector solar,Catedral del Cusco
30,Paraguay,Español,Medio,5,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Hidratación constante,Catedral del Cusco
39,Portugal,Portugués,Alto,6,Relajación,No,No,No,Sí,No,Sí,Sí,3300,Evitar alcohol,Catedral del Cusco
22,Venezuela,Español,Económico,3,Mochilero,No,No,No,Sí,No,Sí,Sí,3300,Consumir líquidos,Catedral del Cusco
41,China,Chino,Alto,8,Fotografía,No,No,No,Sí,No,Sí,Sí,3400,Usar bloqueador,Catedral del Cusco
29,Costa Rica,Español,Medio,5,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Hidratación adecuada,Catedral del Cusco
27,Suiza,Alemán,Alto,7,Fotografía,No,No,No,Sí,No,Sí,Sí,3400,Descanso previo,Catedral del Cusco
34,Perú,Español,Medio,4,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Evitar alcohol,Catedral del Cusco
43,Estados Unidos,Inglés,Alto,8,Relajación,Sí,No,No,Sí,No,Sí,Sí,3200,Consulta médica,Catedral del Cusco
21,Chile,Español,Económico,2,Mochilero,No,No,No,Sí,No,Sí,Sí,3300,Consumir líquidos,Catedral del Cusco
47,Francia,Francés,Alto,9,Relajación,Sí,Sí,No,Sí,No,Sí,Sí,3200,Descanso constante,Catedral del Cusco
32,México,Español,Medio,6,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Usar protector solar,Catedral del Cusco
29,Perú,Español,Medio,5,Gastronómico,No,No,No,Sí,No,Sí,Sí,3400,Hidratación adecuada,Catedral del Cusco
36,Argentina,Español,Alto,7,Fotografía,No,No,No,Sí,No,Sí,Sí,3400,Usar bloqueador,Catedral del Cusco
24,Brasil,Portugués,Económico,3,Mochilero,No,No,No,Sí,No,Sí,Sí,3300,Consumir líquidos,Catedral del Cusco
40,Canadá,Inglés,Alto,8,Relajación,Sí,No,No,Sí,No,Sí,Sí,3200,Consulta médica,Catedral del Cusco
28,Italia,Italiano,Medio,5,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Hidratación constante,Catedral del Cusco
26,Colombia,Español,Económico,4,Mochilero,No,No,No,Sí,No,Sí,Sí,3300,Consumir mate de coca,Catedral del Cusco
45,Japón,Japonés,Alto,9,Fotografía,No,No,No,Sí,No,Sí,Sí,3400,Descanso previo,Catedral del Cusco
31,Alemania,Alemán,Alto,6,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Evitar alcohol,Catedral del Cusco
20,Bolivia,Español,Económico,2,Mochilero,No,No,No,Sí,No,Sí,Sí,3300,Consumir líquidos,Catedral del Cusco
46,Reino Unido,Inglés,Alto,8,Relajación,Sí,Sí,No,Sí,No,Sí,Sí,3200,Consulta médica,Catedral del Cusco
30,Uruguay,Español,Medio,5,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Hidratación adecuada,Catedral del Cusco
38,Australia,Inglés,Alto,7,Fotografía,No,No,No,Sí,No,Sí,Sí,3400,Usar protector solar,Catedral del Cusco
23,Ecuador,Español,Económico,3,Mochilero,No,No,No,Sí,No,Sí,Sí,3300,Consumir líquidos,Catedral del Cusco
42,Corea del Sur,Coreano,Alto,9,Relajación,Sí,No,No,Sí,No,Sí,Sí,3200,Descanso previo,Catedral del Cusco
29,Paraguay,Español,Medio,5,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Evitar alcohol,Catedral del Cusco
39,Portugal,Portugués,Alto,6,Fotografía,No,No,No,Sí,No,Sí,Sí,3400,Hidratación constante,Catedral del Cusco
22,Venezuela,Español,Económico,3,Mochilero,No,No,No,Sí,No,Sí,Sí,3300,Consumir líquidos,Catedral del Cusco
41,China,Chino,Alto,8,Relajación,Sí,No,No,Sí,No,Sí,Sí,3200,Consulta médica,Catedral del Cusco
28,Costa Rica,Español,Medio,5,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Hidratación adecuada,Catedral del Cusco
27,Perú,Español,Medio,4,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Hidratación adecuada,Piedra de los 12 Ángulos
35,Estados Unidos,Inglés,Alto,7,Fotografía,No,No,Sí,Sí,No,Sí,Sí,3500,Aclimatación ligera,Piedra de los 12 Ángulos
22,Argentina,Español,Económico,3,Mochilero,No,No,No,Sí,No,No,Sí,3300,Consumir líquidos,Piedra de los 12 Ángulos
41,Canadá,Inglés,Alto,8,Cultural,No,No,No,Sí,No,Sí,Sí,3500,Descanso previo,Piedra de los 12 Ángulos
29,Brasil,Portugués,Medio,5,Fotografía,No,No,Sí,Sí,No,Sí,Sí,3400,Hidratación constante,Piedra de los 12 Ángulos
38,Alemania,Alemán,Alto,9,Cultural,No,No,No,Sí,No,Sí,Sí,3500,Usar protector solar,Piedra de los 12 Ángulos
24,Chile,Español,Económico,4,Cultural,No,No,No,Sí,No,Sí,No,3300,Consumir mate de coca,Piedra de los 12 Ángulos
33,Francia,Francés,Alto,7,Fotografía,No,No,Sí,Sí,No,Sí,Sí,3450,Aclimatación previa,Piedra de los 12 Ángulos
28,México,Español,Medio,5,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Descanso moderado,Piedra de los 12 Ángulos
45,Reino Unido,Inglés,Alto,10,Fotografía,No,No,Sí,Sí,No,Sí,Sí,3500,Aclimatación recomendada,Piedra de los 12 Ángulos
21,Colombia,Español,Económico,3,Mochilero,No,No,No,Sí,No,No,Sí,3300,Hidratación básica,Piedra de los 12 Ángulos
39,Japón,Japonés,Alto,8,Fotografía,No,No,Sí,Sí,No,Sí,Sí,3500,Llevar snacks energéticos,Piedra de los 12 Ángulos
30,España,Español,Medio,6,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Hidratación constante,Piedra de los 12 Ángulos
36,China,Chino,Alto,9,Fotografía,No,No,No,Sí,No,Sí,Sí,3500,Aclimatación previa,Piedra de los 12 Ángulos
25,Perú,Español,Económico,4,Cultural,No,No,No,Sí,No,No,Sí,3300,Consumir agua,Piedra de los 12 Ángulos
42,Italia,Italiano,Alto,8,Fotografía,No,No,Sí,Sí,No,Sí,Sí,3450,Descansar antes del tour,Piedra de los 12 Ángulos
31,Corea del Sur,Coreano,Alto,7,Cultural,No,No,No,Sí,No,Sí,Sí,3450,Hidratación continua,Piedra de los 12 Ángulos
23,Bolivia,Español,Económico,3,Mochilero,No,No,No,Sí,No,No,Sí,3300,Descansar correctamente,Piedra de los 12 Ángulos
46,Suiza,Alemán,Alto,10,Cultural,No,No,Sí,Sí,No,Sí,Sí,3500,Preparación ligera,Piedra de los 12 Ángulos
27,Ecuador,Español,Medio,5,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Evitar comidas pesadas,Piedra de los 12 Ángulos
35,Países Bajos,Inglés,Alto,8,Fotografía,No,No,No,Sí,No,Sí,Sí,3500,Hidratación y descanso,Piedra de los 12 Ángulos
24,Venezuela,Español,Económico,4,Aventura,No,No,Sí,Sí,No,No,Sí,3300,Consumir líquidos,Piedra de los 12 Ángulos
47,Noruega,Inglés,Alto,10,Fotografía,No,No,No,Sí,No,Sí,Sí,3500,Aclimatación obligatoria,Piedra de los 12 Ángulos
28,Portugal,Portugués,Medio,5,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Evitar alcohol,Piedra de los 12 Ángulos
32,Israel,Hebreo,Alto,8,Fotografía,No,No,Sí,Sí,No,Sí,Sí,3450,Descanso previo,Piedra de los 12 Ángulos
26,Uruguay,Español,Económico,3,Mochilero,No,No,No,Sí,No,No,Sí,3300,Hidratación básica,Piedra de los 12 Ángulos
40,Irlanda,Inglés,Alto,9,Cultural,No,No,No,Sí,No,Sí,Sí,3500,Consumir agua frecuentemente,Piedra de los 12 Ángulos
29,Sudáfrica,Inglés,Medio,6,Fotografía,No,No,No,Sí,No,Sí,Sí,3450,Usar bloqueador solar,Piedra de los 12 Ángulos
34,Filipinas,Inglés,Medio,5,Cultural,No,No,Sí,Sí,No,Sí,Sí,3400,Medicamentos básicos,Piedra de los 12 Ángulos
31,Marruecos,Árabe,Económico,4,Gastronómico,No,No,No,Sí,No,No,Sí,3300,Descanso moderado,Piedra de los 12 Ángulos
43,Suecia,Inglés,Alto,11,Fotografía,No,No,No,Sí,No,Sí,Sí,3500,Aclimatación y descanso,Piedra de los 12 Ángulos
27,Indonesia,Indonesio,Medio,6,Cultural,No,No,Sí,Sí,No,Sí,Sí,3450,Hidratación permanente,Piedra de los 12 Ángulos
38,Dinamarca,Inglés,Alto,9,Fotografía,No,No,No,Sí,No,Sí,Sí,3500,Preparación ligera,Piedra de los 12 Ángulos
22,Paraguay,Español,Económico,3,Cultural,No,No,No,Sí,No,No,Sí,3300,Consumir agua,Piedra de los 12 Ángulos
45,Austria,Alemán,Alto,10,Fotografía,Sí,No,Sí,Sí,No,Sí,Sí,3450,Consulta médica,Piedra de los 12 Ángulos
30,Costa Rica,Español,Medio,6,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Hidratación adecuada,Piedra de los 12 Ángulos
25,Nueva Zelanda,Inglés,Alto,8,Fotografía,No,No,No,Sí,No,Sí,Sí,3500,Ropa cómoda,Piedra de los 12 Ángulos
37,Rusia,Ruso,Alto,9,Cultural,No,No,Sí,Sí,No,Sí,Sí,3500,Aclimatación previa,Piedra de los 12 Ángulos
28,Perú,Español,Medio,5,Gastronómico,No,No,No,Sí,No,No,Sí,3350,Consumir mate de coca,Piedra de los 12 Ángulos
36,Finlandia,Inglés,Alto,8,Fotografía,No,No,Sí,Sí,No,Sí,Sí,3450,Hidratación continua,Piedra de los 12 Ángulos
23,Perú,Español,Económico,3,Mochilero,No,No,No,Sí,No,No,Sí,3300,Descanso adecuado,Piedra de los 12 Ángulos
48,Hungría,Húngaro,Alto,11,Cultural,Sí,No,No,Sí,No,Sí,Sí,3450,Control médico,Piedra de los 12 Ángulos
31,Tailandia,Tailandés,Medio,6,Fotografía,No,No,Sí,Sí,No,Sí,Sí,3450,Hidratación y descanso,Piedra de los 12 Ángulos
35,Estados Unidos,Inglés,Alto,10,Cultural,No,No,No,Sí,No,Sí,Sí,3500,Preparación ligera,Piedra de los 12 Ángulos
24,Perú,Español,Económico,4,Gastronómico,No,No,No,Sí,No,No,Sí,3300,Consumir líquidos,Piedra de los 12 Ángulos
41,Canadá,Inglés,Alto,9,Fotografía,No,No,Sí,Sí,No,Sí,Sí,3500,Aclimatación previa,Piedra de los 12 Ángulos
27,España,Español,Medio,5,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Hidratación constante,Piedra de los 12 Ángulos
42,Brasil,Portugués,Alto,8,Fotografía,No,No,No,Sí,No,Sí,Sí,3500,Ropa adecuada,Piedra de los 12 Ángulos
29,Turquía,Turco,Medio,6,Cultural,No,No,Sí,Sí,No,Sí,Sí,3450,Llevar medicamentos,Piedra de los 12 Ángulos
38,India,Inglés,Alto,9,Fotografía,No,No,No,Sí,No,Sí,Sí,3500,Usar ropa ligera,Piedra de los 12 Ángulos
22,Bolivia,Español,Económico,3,Mochilero,No,No,No,Sí,No,No,Sí,3300,Hidratación adecuada,Piedra de los 12 Ángulos
44,Bélgica,Francés,Alto,8,Cultural,No,No,No,Sí,No,Sí,Sí,3450,Control médico,Piedra de los 12 Ángulos
26,Perú,Español,Medio,4,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Hidratación adecuada,Museo Inka
33,Argentina,Español,Alto,6,Fotografía,No,No,No,Sí,No,Sí,Sí,3400,Usar bloqueador,Museo Inka
22,Chile,Español,Económico,3,Mochilero,No,No,No,Sí,No,Sí,Sí,3300,Consumir líquidos,Museo Inka
45,Estados Unidos,Inglés,Alto,8,Cultural,Sí,No,No,Sí,No,Sí,Sí,3300,Descanso previo,Museo Inka
28,Brasil,Portugués,Medio,5,Gastronómico,No,No,No,Sí,No,Sí,Sí,3400,Hidratación constante,Museo Inka
37,Canadá,Inglés,Alto,7,Fotografía,No,No,No,Sí,No,Sí,Sí,3400,Usar protector solar,Museo Inka
25,México,Español,Medio,4,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Evitar alcohol,Museo Inka
34,Francia,Francés,Alto,6,Relajación,No,No,Sí,Sí,No,Sí,Sí,3300,Hidratación adecuada,Museo Inka
21,Colombia,Español,Económico,3,Mochilero,No,No,No,Sí,No,Sí,Sí,3300,Consumir mate de coca,Museo Inka
48,Japón,Japonés,Alto,9,Relajación,Sí,Sí,No,Sí,No,Sí,Sí,3200,Consulta médica,Museo Inka
24,Bolivia,Español,Medio,4,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Hidratación adecuada,Museo Inka
39,Italia,Italiano,Alto,7,Fotografía,No,No,No,Sí,No,Sí,Sí,3400,Usar bloqueador,Museo Inka
35,Alemania,Alemán,Alto,6,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Hidratación constante,Museo Inka
20,Perú,Español,Económico,2,Mochilero,No,No,No,Sí,No,Sí,Sí,3300,Consumir líquidos,Museo Inka
44,Reino Unido,Inglés,Alto,8,Fotografía,No,No,No,Sí,No,Sí,Sí,3400,Descanso previo,Museo Inka
27,Uruguay,Español,Medio,5,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Evitar alcohol,Museo Inka
36,Australia,Inglés,Alto,7,Relajación,No,No,No,Sí,No,Sí,Sí,3300,Hidratación adecuada,Museo Inka
23,Ecuador,Español,Económico,3,Mochilero,No,No,No,Sí,No,Sí,Sí,3300,Consumir líquidos,Museo Inka
45,Corea del Sur,Coreano,Alto,9,Fotografía,No,No,No,Sí,No,Sí,Sí,3400,Usar protector solar,Museo Inka
30,Paraguay,Español,Medio,5,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Hidratación constante,Museo Inka
38,Portugal,Portugués,Alto,6,Relajación,No,No,No,Sí,No,Sí,Sí,3300,Evitar alcohol,Museo Inka
22,Venezuela,Español,Económico,3,Mochilero,No,No,No,Sí,No,Sí,Sí,3300,Consumir líquidos,Museo Inka
40,China,Chino,Alto,8,Fotografía,No,No,No,Sí,No,Sí,Sí,3400,Usar bloqueador,Museo Inka
29,Costa Rica,Español,Medio,5,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Hidratación adecuada,Museo Inka
27,Suiza,Alemán,Alto,7,Fotografía,No,No,No,Sí,No,Sí,Sí,3400,Descanso previo,Museo Inka
34,Perú,Español,Medio,4,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Evitar alcohol,Museo Inka
43,Estados Unidos,Inglés,Alto,8,Relajación,Sí,No,No,Sí,No,Sí,Sí,3200,Consulta médica,Museo Inka
21,Chile,Español,Económico,2,Mochilero,No,No,No,Sí,No,Sí,Sí,3300,Consumir líquidos,Museo Inka
47,Francia,Francés,Alto,9,Relajación,Sí,Sí,No,Sí,No,Sí,Sí,3200,Descanso constante,Museo Inka
32,México,Español,Medio,6,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Usar protector solar,Museo Inka
29,Perú,Español,Medio,5,Gastronómico,No,No,No,Sí,No,Sí,Sí,3400,Hidratación adecuada,Museo Inka
36,Argentina,Español,Alto,7,Fotografía,No,No,No,Sí,No,Sí,Sí,3400,Usar bloqueador,Museo Inka
24,Brasil,Portugués,Económico,3,Mochilero,No,No,No,Sí,No,Sí,Sí,3300,Consumir líquidos,Museo Inka
40,Canadá,Inglés,Alto,8,Relajación,Sí,No,No,Sí,No,Sí,Sí,3200,Consulta médica,Museo Inka
28,Italia,Italiano,Medio,5,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Hidratación constante,Museo Inka
26,Colombia,Español,Económico,4,Mochilero,No,No,No,Sí,No,Sí,Sí,3300,Consumir mate de coca,Museo Inka
45,Japón,Japonés,Alto,9,Fotografía,No,No,No,Sí,No,Sí,Sí,3400,Descanso previo,Museo Inka
31,Alemania,Alemán,Alto,6,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Evitar alcohol,Museo Inka
20,Bolivia,Español,Económico,2,Mochilero,No,No,No,Sí,No,Sí,Sí,3300,Consumir líquidos,Museo Inka
46,Reino Unido,Inglés,Alto,8,Relajación,Sí,Sí,No,Sí,No,Sí,Sí,3200,Consulta médica,Museo Inka
30,Uruguay,Español,Medio,5,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Hidratación adecuada,Museo Inka
38,Australia,Inglés,Alto,7,Fotografía,No,No,No,Sí,No,Sí,Sí,3400,Usar protector solar,Museo Inka
23,Ecuador,Español,Económico,3,Mochilero,No,No,No,Sí,No,Sí,Sí,3300,Consumir líquidos,Museo Inka
42,Corea del Sur,Coreano,Alto,9,Relajación,Sí,No,No,Sí,No,Sí,Sí,3200,Descanso previo,Museo Inka
29,Paraguay,Español,Medio,5,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Evitar alcohol,Museo Inka
39,Portugal,Portugués,Alto,6,Fotografía,No,No,No,Sí,No,Sí,Sí,3400,Hidratación constante,Museo Inka
22,Venezuela,Español,Económico,3,Mochilero,No,No,No,Sí,No,Sí,Sí,3300,Consumir líquidos,Museo Inka
41,China,Chino,Alto,8,Relajación,Sí,No,No,Sí,No,Sí,Sí,3200,Consulta médica,Museo Inka
28,Costa Rica,Español,Medio,5,Cultural,No,No,No,Sí,No,Sí,Sí,3400,Hidratación adecuada,Museo Inka
28,Perú,Español,Medio,4,Cultural,No,No,No,Sí,Sí,Sí,Sí,3400,Hidratación adecuada,Maras
35,Argentina,Español,Alto,6,Fotografía,No,No,No,Sí,Sí,Sí,Sí,3500,Usar bloqueador,Maras
22,Chile,Español,Económico,3,Mochilero,No,No,No,No,Sí,No,Sí,3400,Consumir líquidos,Maras
46,Estados Unidos,Inglés,Alto,8,Cultural,Sí,No,No,Sí,Sí,Sí,Sí,3300,Descanso previo,Maras
31,Brasil,Portugués,Medio,5,Aventura,No,No,No,Sí,Sí,No,Sí,3500,Hidratación constante,Maras
39,Francia,Francés,Alto,7,Relajación,No,No,Sí,Sí,Sí,Sí,Sí,3300,Evitar alcohol,Maras
24,México,Español,Económico,4,Mochilero,No,No,No,No,Sí,No,Sí,3400,Consumir mate de coca,Maras
50,Canadá,Inglés,Alto,9,Cultural,Sí,Sí,No,Sí,Sí,Sí,Sí,3200,Consulta médica,Maras
27,Colombia,Español,Medio,5,Fotografía,No,No,No,Sí,Sí,Sí,Sí,3500,Usar protector solar,Maras
33,Italia,Italiano,Alto,6,Cultural,No,No,No,Sí,Sí,Sí,Sí,3400,Hidratación adecuada,Maras
21,Bolivia,Español,Económico,2,Mochilero,No,No,No,No,Sí,No,Sí,3400,Consumir líquidos,Maras
